ID	ImageURL	WikiURL	CollInfo	DisplayName	Title	Subtitle	TitleSuffix	Nicknames
5703	https://res.starwarsccg.org/cards/Virtual10-Light/large/lukeskywalkerthelastjedi.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke+Skywalker%2C+The+Last+Jedi	V10R020	•Luke Skywalker, The Last Jedi (V)	Luke Skywalker, The Last Jedi	 The Last Jedi	(V)	•Luke Skywalker, The Last Jedi (V),Light •Luke Skywalker, The Last Jedi (V),Light•Luke Skywalker, The Last Jedi (V),LS •Luke Skywalker, The Last Jedi (V),LS•Luke Skywalker, The Last Jedi (V),Luke Skywalker, The Last Jedi (V),Light Luke Skywalker, The Last Jedi (V),LightLuke Skywalker, The Last Jedi (V),LS Luke Skywalker, The Last Jedi (V),LSLuke Skywalker, The Last Jedi (V),•Luke Skywalker, The Last Jedi (V) (V10R020),V10R020,(V10R020)
5220	https://res.starwarsccg.org/cards/Virtual8-Light/large/lukeskywalkertherebellionshope.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke+Skywalker%2C+The+Rebellion%27s+Hope	V8R1008	•Luke Skywalker, The Rebellion's Hope (V)	Luke Skywalker, The Rebellions Hope	 The Rebellions Hope	(V)	•Luke Skywalker, The Rebellion's Hope (V),Light •Luke Skywalker, The Rebellion's Hope (V),Light•Luke Skywalker, The Rebellion's Hope (V),LS •Luke Skywalker, The Rebellion's Hope (V),LS•Luke Skywalker, The Rebellion's Hope (V),Luke Skywalker, The Rebellion's Hope (V),Light Luke Skywalker, The Rebellion's Hope (V),LightLuke Skywalker, The Rebellion's Hope (V),LS Luke Skywalker, The Rebellion's Hope (V),LSLuke Skywalker, The Rebellion's Hope (V),•Luke Skywalker, The Rebellion’s Hope (V),•Luke Skywalker, The Rebellion‘s Hope (V),Light •Luke Skywalker, The Rebellion’s Hope (V),Light •Luke Skywalker, The Rebellion‘s Hope (V),Light•Luke Skywalker, The Rebellion’s Hope (V),Light•Luke Skywalker, The Rebellion‘s Hope (V),LS •Luke Skywalker, The Rebellion’s Hope (V),LS •Luke Skywalker, The Rebellion‘s Hope (V),LS•Luke Skywalker, The Rebellion’s Hope (V),LS•Luke Skywalker, The Rebellion‘s Hope (V),•Luke Skywalker, The Rebellion's Hope (V) (V8R1008),V8R1008,(V8R1008)
1598	https://res.starwarsccg.org/cards/EnhancedPremiere-Light/large/lukewithlightsaber.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke+With+Lightsaber	EPPPM003	•Luke With Lightsaber	Luke With Lightsaber	Luke With Lightsaber		•Luke With Lightsaber,Light •Luke With Lightsaber,Light•Luke With Lightsaber,LS •Luke With Lightsaber,LS•Luke With Lightsaber,Luke With Lightsaber,Light Luke With Lightsaber,LightLuke With Lightsaber,LS Luke With Lightsaber,LSLuke With Lightsaber,•Luke With Lightsaber (EPPPM003),EPPPM003,(EPPPM003)
1600	https://res.starwarsccg.org/cards/Premiere-Light/large/lukesback.gif	https://scomp.starwarsccg.org/?s=Luke%27s+Back	PU2095	Luke's Back	Lukes Back	Lukes Back		Luke's Back,Light Luke's Back,LightLuke's Back,LS Luke's Back,LSLuke's Back,Luke’s Back,Luke‘s Back,Light Luke’s Back,Light Luke‘s Back,LightLuke’s Back,LightLuke‘s Back,LS Luke’s Back,LS Luke‘s Back,LSLuke’s Back,LSLuke‘s Back,Luke's Back (PU2095),PU2095,(PU2095)
1602	https://res.starwarsccg.org/cards/Dagobah-Light/large/lukesbackpack.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Backpack	DAGR012	•Luke's Backpack	Lukes Backpack	Lukes Backpack		•Luke's Backpack,Light •Luke's Backpack,Light•Luke's Backpack,LS •Luke's Backpack,LS•Luke's Backpack,Luke's Backpack,Light Luke's Backpack,LightLuke's Backpack,LS Luke's Backpack,LSLuke's Backpack,•Luke’s Backpack,•Luke‘s Backpack,Light •Luke’s Backpack,Light •Luke‘s Backpack,Light•Luke’s Backpack,Light•Luke‘s Backpack,LS •Luke’s Backpack,LS •Luke‘s Backpack,LS•Luke’s Backpack,LS•Luke‘s Backpack,•Luke's Backpack (DAGR012),DAGR012,(DAGR012)
245	https://res.starwarsccg.org/cards/Virtual0-Light/large/lukesbionichand.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Bionic+Hand	V0R033	•Luke's Bionic Hand (V)	Lukes Bionic Hand	Lukes Bionic Hand	(V)	•Luke's Bionic Hand (V),Light •Luke's Bionic Hand (V),Light•Luke's Bionic Hand (V),LS •Luke's Bionic Hand (V),LS•Luke's Bionic Hand (V),Luke's Bionic Hand (V),Light Luke's Bionic Hand (V),LightLuke's Bionic Hand (V),LS Luke's Bionic Hand (V),LSLuke's Bionic Hand (V),•Luke’s Bionic Hand (V),•Luke‘s Bionic Hand (V),Light •Luke’s Bionic Hand (V),Light •Luke‘s Bionic Hand (V),Light•Luke’s Bionic Hand (V),Light•Luke‘s Bionic Hand (V),LS •Luke’s Bionic Hand (V),LS •Luke‘s Bionic Hand (V),LS•Luke’s Bionic Hand (V),LS•Luke‘s Bionic Hand (V),•Luke's Bionic Hand (V) (V0R033),V0R033,(V0R033)
1603	https://res.starwarsccg.org/cards/CloudCity-Light/large/lukesblasterpistol.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Blaster+Pistol	CCR090	•Luke's Blaster Pistol	Lukes Blaster Pistol	Lukes Blaster Pistol		•Luke's Blaster Pistol,Light •Luke's Blaster Pistol,Light•Luke's Blaster Pistol,LS •Luke's Blaster Pistol,LS•Luke's Blaster Pistol,Luke's Blaster Pistol,Light Luke's Blaster Pistol,LightLuke's Blaster Pistol,LS Luke's Blaster Pistol,LSLuke's Blaster Pistol,•Luke’s Blaster Pistol,•Luke‘s Blaster Pistol,Light •Luke’s Blaster Pistol,Light •Luke‘s Blaster Pistol,Light•Luke’s Blaster Pistol,Light•Luke‘s Blaster Pistol,LS •Luke’s Blaster Pistol,LS •Luke‘s Blaster Pistol,LS•Luke’s Blaster Pistol,LS•Luke‘s Blaster Pistol,•Luke's Blaster Pistol (CCR090),CCR090,(CCR090)
5226	https://res.starwarsccg.org/cards/Virtual8-Light/large/lukesblasterpistol.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Blaster+Pistol+%28V%29	V8R029	•Luke's Blaster Pistol (V)	Lukes Blaster Pistol	Lukes Blaster Pistol	(V)	•Luke's Blaster Pistol (V),Light •Luke's Blaster Pistol (V),Light•Luke's Blaster Pistol (V),LS •Luke's Blaster Pistol (V),LS•Luke's Blaster Pistol (V),Luke's Blaster Pistol (V),Light Luke's Blaster Pistol (V),LightLuke's Blaster Pistol (V),LS Luke's Blaster Pistol (V),LSLuke's Blaster Pistol (V),•Luke’s Blaster Pistol (V),•Luke‘s Blaster Pistol (V),Light •Luke’s Blaster Pistol (V),Light •Luke‘s Blaster Pistol (V),Light•Luke’s Blaster Pistol (V),Light•Luke‘s Blaster Pistol (V),LS •Luke’s Blaster Pistol (V),LS •Luke‘s Blaster Pistol (V),LS•Luke’s Blaster Pistol (V),LS•Luke‘s Blaster Pistol (V),•Luke's Blaster Pistol (V) (V8R029),V8R029,(V8R029)
1605	https://res.starwarsccg.org/cards/ANewHope-Light/large/lukescape.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Cape	ANHR1035	•Luke's Cape	Lukes Cape	Lukes Cape		•Luke's Cape,Light •Luke's Cape,Light•Luke's Cape,LS •Luke's Cape,LS•Luke's Cape,Luke's Cape,Light Luke's Cape,LightLuke's Cape,LS Luke's Cape,LSLuke's Cape,•Luke’s Cape,•Luke‘s Cape,Light •Luke’s Cape,Light •Luke‘s Cape,Light•Luke’s Cape,Light•Luke‘s Cape,LS •Luke’s Cape,LS •Luke‘s Cape,LS•Luke’s Cape,LS•Luke‘s Cape,•Luke's Cape (ANHR1035),ANHR1035,(ANHR1035)
1606	https://res.starwarsccg.org/cards/ANewHope-Light/large/lukeshuntingrifle.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Hunting+Rifle	ANHU1079	•Luke's Hunting Rifle	Lukes Hunting Rifle	Lukes Hunting Rifle		•Luke's Hunting Rifle,Light •Luke's Hunting Rifle,Light•Luke's Hunting Rifle,LS •Luke's Hunting Rifle,LS•Luke's Hunting Rifle,Luke's Hunting Rifle,Light Luke's Hunting Rifle,LightLuke's Hunting Rifle,LS Luke's Hunting Rifle,LSLuke's Hunting Rifle,•Luke’s Hunting Rifle,•Luke‘s Hunting Rifle,Light •Luke’s Hunting Rifle,Light •Luke‘s Hunting Rifle,Light•Luke’s Hunting Rifle,Light•Luke‘s Hunting Rifle,LS •Luke’s Hunting Rifle,LS •Luke‘s Hunting Rifle,LS•Luke’s Hunting Rifle,LS•Luke‘s Hunting Rifle,•Luke's Hunting Rifle (ANHU1079),ANHU1079,(ANHU1079)
5181	https://res.starwarsccg.org/cards/Virtual7-Light/large/lukeshuntingrifle.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Hunting+Rifle+%28V%29	V7U1019	•Luke's Hunting Rifle (V)	Lukes Hunting Rifle	Lukes Hunting Rifle	(V)	•Luke's Hunting Rifle (V),Light •Luke's Hunting Rifle (V),Light•Luke's Hunting Rifle (V),LS •Luke's Hunting Rifle (V),LS•Luke's Hunting Rifle (V),Luke's Hunting Rifle (V),Light Luke's Hunting Rifle (V),LightLuke's Hunting Rifle (V),LS Luke's Hunting Rifle (V),LSLuke's Hunting Rifle (V),•Luke’s Hunting Rifle (V),•Luke‘s Hunting Rifle (V),Light •Luke’s Hunting Rifle (V),Light •Luke‘s Hunting Rifle (V),Light•Luke’s Hunting Rifle (V),Light•Luke‘s Hunting Rifle (V),LS •Luke’s Hunting Rifle (V),LS •Luke‘s Hunting Rifle (V),LS•Luke’s Hunting Rifle (V),LS•Luke‘s Hunting Rifle (V),•Luke's Hunting Rifle (V) (V7U1019),V7U1019,(V7U1019)
1607	https://res.starwarsccg.org/cards/DeathStarII-Light/large/lukeslightsaber.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+Lightsaber	DS2R090	•Luke's Lightsaber	Lukes Lightsaber	Lukes Lightsaber		•Luke's Lightsaber,Light •Luke's Lightsaber,Light•Luke's Lightsaber,LS •Luke's Lightsaber,LS•Luke's Lightsaber,Luke's Lightsaber,Light Luke's Lightsaber,LightLuke's Lightsaber,LS Luke's Lightsaber,LSLuke's Lightsaber,•Luke’s Lightsaber,•Luke‘s Lightsaber,Light •Luke’s Lightsaber,Light •Luke‘s Lightsaber,Light•Luke’s Lightsaber,Light•Luke‘s Lightsaber,LS •Luke’s Lightsaber,LS •Luke‘s Lightsaber,LS•Luke’s Lightsaber,LS•Luke‘s Lightsaber,•Luke's Lightsaber (DS2R090),DS2R090,(DS2R090)
1608	https://res.starwarsccg.org/cards/JediPack-Light/large/lukest16skyhopper.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+T-16+Skyhopper	JEDIPM004	•Luke's T-16 Skyhopper	Lukes T-16 Skyhopper	Lukes T-16 Skyhopper		•Luke's T-16 Skyhopper,Light •Luke's T-16 Skyhopper,Light•Luke's T-16 Skyhopper,LS •Luke's T-16 Skyhopper,LS•Luke's T-16 Skyhopper,Luke's T-16 Skyhopper,Light Luke's T-16 Skyhopper,LightLuke's T-16 Skyhopper,LS Luke's T-16 Skyhopper,LSLuke's T-16 Skyhopper,•Luke’s T-16 Skyhopper,•Luke‘s T-16 Skyhopper,Light •Luke’s T-16 Skyhopper,Light •Luke‘s T-16 Skyhopper,Light•Luke’s T-16 Skyhopper,Light•Luke‘s T-16 Skyhopper,LS •Luke’s T-16 Skyhopper,LS •Luke‘s T-16 Skyhopper,LS•Luke’s T-16 Skyhopper,LS•Luke‘s T-16 Skyhopper,•Luke's T-16 Skyhopper (JEDIPM004),JEDIPM004,(JEDIPM004)
1609	https://res.starwarsccg.org/cards/Premiere-Light/large/lukesx34landspeeder.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luke%27s+X-34+Landspeeder	PU2149	•Luke's X-34 Landspeeder	Lukes X-34 Landspeeder	Lukes X-34 Landspeeder		•Luke's X-34 Landspeeder,Light •Luke's X-34 Landspeeder,Light•Luke's X-34 Landspeeder,LS •Luke's X-34 Landspeeder,LS•Luke's X-34 Landspeeder,Luke's X-34 Landspeeder,Light Luke's X-34 Landspeeder,LightLuke's X-34 Landspeeder,LS Luke's X-34 Landspeeder,LSLuke's X-34 Landspeeder,•Luke’s X-34 Landspeeder,•Luke‘s X-34 Landspeeder,Light •Luke’s X-34 Landspeeder,Light •Luke‘s X-34 Landspeeder,Light•Luke’s X-34 Landspeeder,Light•Luke‘s X-34 Landspeeder,LS •Luke’s X-34 Landspeeder,LS •Luke‘s X-34 Landspeeder,LS•Luke’s X-34 Landspeeder,LS•Luke‘s X-34 Landspeeder,•Luke's X-34 Landspeeder (PU2149),PU2149,(PU2149)
1610	https://res.starwarsccg.org/cards/Endor-Light/large/lumat.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Lumat	EDRU021	•Lumat	Lumat	Lumat		•Lumat,Light •Lumat,Light•Lumat,LS •Lumat,LS•Lumat,Lumat,Light Lumat,LightLumat,LS Lumat,LSLumat,•Lumat (EDRU021),EDRU021,(EDRU021)
1611	https://res.starwarsccg.org/cards/DeathStarII-Light/large/luminous.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Luminous	DS2U077	•Luminous	Luminous	Luminous		•Luminous,Light •Luminous,Light•Luminous,LS •Luminous,LS•Luminous,Luminous,Light Luminous,LightLuminous,LS Luminous,LSLuminous,•Luminous (DS2U077),DS2U077,(DS2U077)
1674	https://res.starwarsccg.org/cards/ANewHope-Light/large/mhydbinarydroid.gif	https://scomp.starwarsccg.org/?s=M-HYD+%27Binary%27+Droid	ANHU1012	M-HYD 'Binary' Droid	M-HYD Binary Droid	M-HYD Binary Droid		M-HYD 'Binary' Droid,Light M-HYD 'Binary' Droid,LightM-HYD 'Binary' Droid,LS M-HYD 'Binary' Droid,LSM-HYD 'Binary' Droid,M-HYD ’Binary’ Droid,M-HYD ‘Binary‘ Droid,Light M-HYD ’Binary’ Droid,Light M-HYD ‘Binary‘ Droid,LightM-HYD ’Binary’ Droid,LightM-HYD ‘Binary‘ Droid,LS M-HYD ’Binary’ Droid,LS M-HYD ‘Binary‘ Droid,LSM-HYD ’Binary’ Droid,LSM-HYD ‘Binary‘ Droid,M-HYD 'Binary' Droid (ANHU1012),ANHU1012,(ANHU1012)
1614	https://res.starwarsccg.org/cards/Coruscant-Light/large/macewindu.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu	CORR013	•Mace Windu	Mace Windu	Mace Windu		•Mace Windu,Light •Mace Windu,Light•Mace Windu,LS •Mace Windu,LS•Mace Windu,Mace Windu,Light Mace Windu,LightMace Windu,LS Mace Windu,LSMace Windu,•Mace Windu (CORR013),CORR013,(CORR013)
5710	https://res.starwarsccg.org/cards/Coruscant-Light/large/macewinduai.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu+%28AI%29	CORR014AI	•Mace Windu (AI)	Mace Windu	Mace Windu	(AI)	•Mace Windu (AI),Light •Mace Windu (AI),Light•Mace Windu (AI),LS •Mace Windu (AI),LS•Mace Windu (AI),Mace Windu (AI),Light Mace Windu (AI),LightMace Windu (AI),LS Mace Windu (AI),LSMace Windu (AI),•Mace Windu (AI) (CORR014AI),CORR014AI,(CORR014AI)
1615	https://res.starwarsccg.org/cards/Virtual1-Light/large/macewindu.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu+%28V%29	V1R002	•Mace Windu (V)	Mace Windu	Mace Windu	(V)	•Mace Windu (V),Light •Mace Windu (V),Light•Mace Windu (V),LS •Mace Windu (V),LS•Mace Windu (V),Mace Windu (V),Light Mace Windu (V),LightMace Windu (V),LS Mace Windu (V),LSMace Windu (V),•Mace Windu (V) (V1R002),V1R002,(V1R002)
5713	https://res.starwarsccg.org/cards/Virtual1-Light/large/macewinduai.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu+%28V%29+%28AI%29	V1R042AI	•Mace Windu (V) (AI)	Mace Windu	Mace Windu	(AI)	•Mace Windu (V) (AI),Light •Mace Windu (V) (AI),Light•Mace Windu (V) (AI),LS •Mace Windu (V) (AI),LS•Mace Windu (V) (AI),Mace Windu (V) (AI),Light Mace Windu (V) (AI),LightMace Windu (V) (AI),LS Mace Windu (V) (AI),LSMace Windu (V) (AI),•Mace Windu (V) (AI) (V1R042AI),V1R042AI,(V1R042AI)
1616	https://res.starwarsccg.org/cards/TheedPalace-Light/large/macewindujedimaster.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu%2C+Jedi+Master	TPR018	•Mace Windu, Jedi Master	Mace Windu, Jedi Master	 Jedi Master		•Mace Windu, Jedi Master,Light •Mace Windu, Jedi Master,Light•Mace Windu, Jedi Master,LS •Mace Windu, Jedi Master,LS•Mace Windu, Jedi Master,Mace Windu, Jedi Master,Light Mace Windu, Jedi Master,LightMace Windu, Jedi Master,LS Mace Windu, Jedi Master,LSMace Windu, Jedi Master,•Mace Windu, Jedi Master (TPR018),TPR018,(TPR018)
5714	https://res.starwarsccg.org/cards/TheedPalace-Light/large/macewindujedimasterai.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu%2C+Jedi+Master+%28AI%29	TPR019AI	•Mace Windu, Jedi Master (AI)	Mace Windu, Jedi Master	 Jedi Master	(AI)	•Mace Windu, Jedi Master (AI),Light •Mace Windu, Jedi Master (AI),Light•Mace Windu, Jedi Master (AI),LS •Mace Windu, Jedi Master (AI),LS•Mace Windu, Jedi Master (AI),Mace Windu, Jedi Master (AI),Light Mace Windu, Jedi Master (AI),LightMace Windu, Jedi Master (AI),LS Mace Windu, Jedi Master (AI),LSMace Windu, Jedi Master (AI),•Mace Windu, Jedi Master (AI) (TPR019AI),TPR019AI,(TPR019AI)
1387	https://res.starwarsccg.org/cards/Virtual1-Light/large/macewinduslightsaber.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Mace+Windu%27s+Lightsaber	V1U1021	•Mace Windu's Lightsaber (V)	Mace Windus Lightsaber	Mace Windus Lightsaber	(V)	•Mace Windu's Lightsaber (V),Light •Mace Windu's Lightsaber (V),Light•Mace Windu's Lightsaber (V),LS •Mace Windu's Lightsaber (V),LS•Mace Windu's Lightsaber (V),Mace Windu's Lightsaber (V),Light Mace Windu's Lightsaber (V),LightMace Windu's Lightsaber (V),LS Mace Windu's Lightsaber (V),LSMace Windu's Lightsaber (V),•Mace Windu’s Lightsaber (V),•Mace Windu‘s Lightsaber (V),Light •Mace Windu’s Lightsaber (V),Light •Mace Windu‘s Lightsaber (V),Light•Mace Windu’s Lightsaber (V),Light•Mace Windu‘s Lightsaber (V),LS •Mace Windu’s Lightsaber (V),LS •Mace Windu‘s Lightsaber (V),LS•Mace Windu’s Lightsaber (V),LS•Mace Windu‘s Lightsaber (V),•Mace Windu's Lightsaber (V) (V1U1021),V1U1021,(V1U1021)
1619	https://res.starwarsccg.org/cards/ANewHope-Light/large/magneticsuctiontube.gif	https://scomp.starwarsccg.org/?s=Magnetic+Suction+Tube	ANHR2026	Magnetic Suction Tube	Magnetic Suction Tube	Magnetic Suction Tube		Magnetic Suction Tube,Light Magnetic Suction Tube,LightMagnetic Suction Tube,LS Magnetic Suction Tube,LSMagnetic Suction Tube,Magnetic Suction Tube (ANHR2026),ANHR2026,(ANHR2026)
1621	https://res.starwarsccg.org/cards/Hoth-Light/large/majorbrenderlin.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Bren+Derlin	HR2013	•Major Bren Derlin	Major Bren Derlin	Major Bren Derlin		•Major Bren Derlin,Light •Major Bren Derlin,Light•Major Bren Derlin,LS •Major Bren Derlin,LS•Major Bren Derlin,Major Bren Derlin,Light Major Bren Derlin,LightMajor Bren Derlin,LS Major Bren Derlin,LSMajor Bren Derlin,•Major Bren Derlin (HR2013),HR2013,(HR2013)
5040	https://res.starwarsccg.org/cards/Virtual3-Light/large/majorbrenderlin.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Bren+Derlin+%28V%29	V3R2008	•Major Bren Derlin (V)	Major Bren Derlin	Major Bren Derlin	(V)	•Major Bren Derlin (V),Light •Major Bren Derlin (V),Light•Major Bren Derlin (V),LS •Major Bren Derlin (V),LS•Major Bren Derlin (V),Major Bren Derlin (V),Light Major Bren Derlin (V),LightMajor Bren Derlin (V),LS Major Bren Derlin (V),LSMajor Bren Derlin (V),•Major Bren Derlin (V) (V3R2008),V3R2008,(V3R2008)
5169	https://res.starwarsccg.org/cards/Virtual7-Light/large/majorcaluanematt.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Caluan+Ematt	V7U1007	•Major Caluan Ematt (V)	Major Caluan Ematt	Major Caluan Ematt	(V)	•Major Caluan Ematt (V),Light •Major Caluan Ematt (V),Light•Major Caluan Ematt (V),LS •Major Caluan Ematt (V),LS•Major Caluan Ematt (V),Major Caluan Ematt (V),Light Major Caluan Ematt (V),LightMajor Caluan Ematt (V),LS Major Caluan Ematt (V),LSMajor Caluan Ematt (V),•Major Caluan Ematt (V) (V7U1007),V7U1007,(V7U1007)
1622	https://res.starwarsccg.org/cards/DeathStarII-Light/large/majorhaashn.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Haash%27n	DS2U025	•Major Haash'n	Major Haashn	Major Haashn		•Major Haash'n,Light •Major Haash'n,Light•Major Haash'n,LS •Major Haash'n,LS•Major Haash'n,Major Haash'n,Light Major Haash'n,LightMajor Haash'n,LS Major Haash'n,LSMajor Haash'n,•Major Haash’n,•Major Haash‘n,Light •Major Haash’n,Light •Major Haash‘n,Light•Major Haash’n,Light•Major Haash‘n,LS •Major Haash’n,LS •Major Haash‘n,LS•Major Haash’n,LS•Major Haash‘n,•Major Haash'n (DS2U025),DS2U025,(DS2U025)
5221	https://res.starwarsccg.org/cards/Virtual8-Light/large/majorharterkalonia.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Harter+Kalonia	V8U1009	•Major Harter Kalonia (V)	Major Harter Kalonia	Major Harter Kalonia	(V)	•Major Harter Kalonia (V),Light •Major Harter Kalonia (V),Light•Major Harter Kalonia (V),LS •Major Harter Kalonia (V),LS•Major Harter Kalonia (V),Major Harter Kalonia (V),Light Major Harter Kalonia (V),LightMajor Harter Kalonia (V),LS Major Harter Kalonia (V),LSMajor Harter Kalonia (V),•Major Harter Kalonia (V) (V8U1009),V8U1009,(V8U1009)
1627	https://res.starwarsccg.org/cards/DeathStarII-Light/large/majorolanderbrit.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Olander+Brit	DS2U026	•Major Olander Brit	Major Olander Brit	Major Olander Brit		•Major Olander Brit,Light •Major Olander Brit,Light•Major Olander Brit,LS •Major Olander Brit,LS•Major Olander Brit,Major Olander Brit,Light Major Olander Brit,LightMajor Olander Brit,LS Major Olander Brit,LSMajor Olander Brit,•Major Olander Brit (DS2U026),DS2U026,(DS2U026)
1628	https://res.starwarsccg.org/cards/SpecialEdition-Light/large/majorpalotorshan.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Major+Palo+Torshan	SER031	•Major Palo Torshan	Major Palo Torshan	Major Palo Torshan		•Major Palo Torshan,Light •Major Palo Torshan,Light•Major Palo Torshan,LS •Major Palo Torshan,LS•Major Palo Torshan,Major Palo Torshan,Light Major Palo Torshan,LightMajor Palo Torshan,LS Major Palo Torshan,LSMajor Palo Torshan,•Major Palo Torshan (SER031),SER031,(SER031)
